CL_FISCAL,Nome,UNIDADE,Estoque,Preco,VAL_TOTAL
96032100,0459915-SENSODYNE ED.MULTI PROTECAO C/2 UN,UN,2,1805.0,3610.0
30049079,0009648-SEPURIN C/20 DRG,UN,3,4048.0,12144.0
30049039,0156856-SERETIDE 25/125MCG 120 DOSES,UN,1,12582.0,12582.0
30049039,0156868-SERETIDE 25/50MCG 120 DOSES,UN,1,11972.0,11972.0
30049039,0112435-SERETIDE DISKUS 50/250MCG,UN,1,14465.0,14465.0
90183119,0406263-SERINGA BD 10ML S/AGULHA,UN,9,82.0,738.0
90183111,0095482-SERINGA BD PLASTIPAK 1ML 13X3.8 F.V.,UN,52,397.0,20644.0
90183119,0095602-SERINGA BD PLASTIPAK 3ML 30X07 F.V.,UN,102,155.0,15810.0
90183119,0309686-SERINGA BD PLASTIPAK 5ML 25X07 F.V.,UN,2,200.0,400.0
90183119,0095484-SERINGA BD PLASTIPAK 5ML 30X07 C/AGU,UN,80,200.0,16000.0
90183119,0378707-SERINGA BD PLASTIPAK 20ML S/AGULHA,UN,11,129.0,1419.0
"90183111,""0326101-SERINGA BD U.FINE 100UN 6,0X0,25MM C/"",UN,1,3379.0,3379.0"
"90183111,""0571770-SERINGA BD U.FINE 30UI 6X0,25MM C/10"",UN,3,3599.0,10797.0"
"90183111,""0362279-SERINGA BD U.FINE 50UN 6X0,25MM C/10"",UN,6,3599.0,21594.0"
"90183111,""0348158-SERINGA BD U.FINE 6X0,25MM C/30"",UN,6,3599.0,21594.0"
"90183111,""0095481-SERINGA BD U.FINE II 100UN 8X0,3MM C/"",UN,1,3380.0,3380.0"
90183119,0482950-SERINGA DESCARPACK 10ML S/AGULHA,UN,24,70.0,1680.0
90183119,0455989-SERINGA DESCARPACK 20ML LUER SLIP,UN,25,94.0,2350.0
30049069,0128753-SEROQUEL 25MG C/14 COMP,UN,2,7708.0,15416.0
30066000,0170721-SIBLIMA 60/15MCG C/24 COMP,UN,1,3471.0,3471.0
"30045090,""0191134-SIGMATRIOL 0,25MCG C/30 CAPS GEL"",UN,1,15519.0,15519.0"
"30045090,""0546912-SIGMATRIOL 0,25MCG C/90 CAPS GEL"",UN,1,32434.0,32434.0"
30049099,0260805-SIILIF 100MG C/30,UN,1,8754.0,8754.0
30039094,0566781-SILIMALON 140MG C/60 DRG,UN,1,14202.0,14202.0
30039094,0419456-SILIMALON C/30 DRG,UN,2,5883.0,11766.0
21069030,0359688-SIMBIOFLORA 6G C/15 SACHES,UN,1,7040.0,7040.0
30049079,0550182-SIMBRINZA COLIRIO 5ML,UN,1,8054.0,8054.0
30049099,0199352-SIMETICONA MEDLEY 125MG C/10 CAPS GEL,UN,5,365.0,1825.0
30049099,0207662-SIMETICONA MEDLEY 40MG C/20 COMP,UN,4,348.0,1392.0
30049099,0170782-SIMETICONA MEDLEY GTS 15ML,UN,14,401.0,5614.0
34013000,0569320-SIMPLE GEL.LIMP 350G PROFUNDA,UN,1,3883.0,3883.0
30041012,0267073-SINOT 400MG/5ML SUSP 100ML,UN,1,3505.0,3505.0
30041012,0267085-SINOT 875MG C/14 COMP,UN,1,4394.0,4394.0
30049029,0254344-SINTOCALMY 300MG C/20 COMP,UN,1,4155.0,4155.0
30049029,0363655-SINTOCALMY 600MG C/30 COMP,UN,2,7060.0,14120.0
30049099,0522188-SINUSEC SPRAY 30ML,UN,1,4964.0,4964.0
30049059,0273766-SINVASTATINA EMS 20MG C/30 COMP,UN,15,687.0,10305.0
30049059,0490866-SINVASTATINA NOVARTIS 40MG C/30 COMP,UN,4,714.0,2856.0
30049059,0292968-SINVASTATINA SANDOZ 10MG C/30 COMP,UN,4,515.0,2060.0
30066000,0524707-SLINDA C/28 COMP,UN,3,10073.0,30219.0
30066000,0571316-SLINDA C/56 COMP,UN,2,18396.0,36792.0
30066000,0568470-SLINDA C/72 COMP,UN,1,23996.0,23996.0
30049099,0569502-SLOW-K 600MG C/30 COMP,UN,3,2286.0,6858.0
18063110,0553746-SNICKERS 42G BRANCO,UN,20,398.0,7960.0
18063110,0532893-SNICKERS 42G DARK,UN,19,398.0,7562.0
18063110,0517787-SNICKERS 42G MARACUJA,UN,12,398.0,4776.0
18063110,0537290-SNICKERS 42G MORANGO,UN,17,398.0,6766.0
18063110,0451978-SNICKERS 45G,UN,12,398.0,4776.0
34011190,0479234-SOAPELLE 1% SABONETE 70G,UN,1,3244.0,3244.0
34011190,0009736-SOAPEX SAB BARRA TRADICIONAL 80G,UN,3,2022.0,6066.0
34013000,0567950-SOAPEX SAB CREMOSO 100ML,UN,3,4179.0,12537.0
33059000,0084808-SOFT COLOR 20 PRETO,UN,1,1705.0,1705.0
33059000,0084809-SOFT COLOR 28 PRETO AZULADO,UN,4,1702.0,6808.0
33059000,0084810-SOFT COLOR 30 CAST.ESCURO,UN,3,1700.0,5100.0
33059000,0084811-SOFT COLOR 40 CAST.MEDIO,UN,4,1702.0,6808.0
33059000,0084812-SOFT COLOR 46 BORGONHA,UN,2,1672.0,3344.0
33059000,0084813-SOFT COLOR 50 CAST.CLARO,UN,4,1782.0,7128.0
33059000,0095216-SOFT COLOR 60 LOURO ESCURO,UN,4,1699.0,6796.0
33059000,0084816-SOFT COLOR 67 CHOCOLATE,UN,3,1697.0,5091.0
33059000,0084817-SOFT COLOR 70 LOURO NATURAL,UN,1,1705.0,1705.0
33059000,0156123-SOFT COLOR 71 LOURO ACINZENTADO,UN,2,1831.0,3662.0
33059000,0086884-SOFT COLOR 73 AVELA,UN,3,1717.0,5151.0
33059000,0095219-SOFT COLOR 80 LOURO CLARO,UN,5,1835.0,9175.0
33051000,0562928-SOFT HAIR 60ML CINZA,UN,1,1482.0,1482.0
33051000,0562930-SOFT HAIR 60ML CINZA ESCURO,UN,2,1482.0,2964.0
30049099,0320781-SOLAQUIN 4% CR 30G,UN,1,6640.0,6640.0
33049990,0561149-SOLAR EXP EFEITO MAKE FPS70 30G 2.0,UN,1,3588.0,3588.0
30049024,0406642-SOMALGIN CARDIO 100MG C/60 COMP,UN,1,4001.0,4001.0
30049024,0012164-SOMALGIN CARDIO 325MG C/32 COMP,UN,1,3568.0,3568.0
30049074,0462250-SOMALGIN CARDIO 81MG C/60 COMP,UN,2,2585.0,5170.0
30049069,0525400-SONIC 50MG C/60 COMP,UN,1,4408.0,4408.0
30049045,0288110-SONRIDOR CAF 500+65MG C/4 F.V,UN,13,1378.0,17914.0
30049045,0562611-SONRIDOR DOR FEBRE 750MG C/10 COMP F.,UN,10,12.0,120.0
30049045,0558143-SONRIDOR RAPID 500MG C/10 COMP,UN,1,702.0,702.0
30049045,0562600-SONRIDOR RAPID 500MG C/4 COMP F.V,UN,18,10.0,180.0
30049029,0508568-SONRISAL ENV C/10 LIMAO,UN,3,1302.0,3906.0
30049029,0340478-SONRISAL ENV C/10 TRADICIONAL,UN,4,1248.0,4992.0
30049029,0281805-SONRISAL ENV C/2 LIMAO F.V,UN,20,242.0,4840.0
30049029,0009819-SONRISAL ENV C/2 TRADICIONAL F.V.,UN,38,234.0,8892.0
30049099,0009833-SORINE ADU GTS 30ML,VD,5,2159.0,10795.0
30049099,0393116-SORINE H 3% 50ML,UN,3,2568.0,7704.0
"30049099,""0464524-SORINE JET BABY 100ML 0,9%"",UN,2,3757.0,7514.0"
30049099,0213499-SORINE SPRAY NASAL 50ML,UN,1,2579.0,2579.0
30049099,0361124-SORINE SSC SPRAY 100ML,UN,1,3717.0,3717.0
33079000,0084837-SORO FISIOL.ARBORETO 500ML,UN,61,398.0,24278.0
33079000,0524255-SORO FISIOL.POLYFARMA 100ML,UN,5,258.0,1290.0
33079000,0503108-SORO FISIOL.POLYFARMA 250ML,UN,22,324.0,7128.0
22029900,0556640-SOROX 550ML FRUTAS AMARELAS,UN,4,635.0,2540.0
22029900,0531860-SOROX 550ML FRUTAS VERMELHAS,UN,3,657.0,1971.0
22029900,0522384-SOROX 550ML LIMAO,UN,4,595.0,2380.0
22029900,0556651-SOROX 550ML MORANGO+LARANJA,UN,3,635.0,1905.0
22029900,0522372-SOROX 550ML TANGERINA,UN,3,657.0,1971.0
22029900,0522396-SOROX 550ML UVA,UN,6,657.0,3942.0
96032100,0561553-SORRISO ED.FRESH C/2,UN,1,480.0,480.0
30044990,0528170-SPASMEX 30MG C/90 COMP,UN,1,14744.0,14744.0
30049049,0192412-SPIDUFEN 600MG C/10 ORIGINAL,UN,2,3900.0,7800.0
30049099,0552847-SPIDUFEN 770MG C/10,UN,1,2893.0,2893.0
30049099,0516876-SPIDUFEN 770MG C/6 COMP,UN,1,1899.0,1899.0
30049079,0364346-STANGLIT 15MG C/30 COMP,UN,1,7473.0,7473.0
30049079,0361148-STANGLIT 30MG C/30 COMP,UN,2,9485.0,18970.0
21069030,0505175-STARFOR C 1G EFERV C/10 COMP,UN,10,1600.0,16000.0
30049094,0482010-STEATON 200MG C/30 CAPS,UN,1,11063.0,11063.0
30049039,0255707-STELE 1MG/G CR.VAGINAL 50G,UN,2,5306.0,10612.0
"30043999,""0343725-STER MD 1,2MG OFT 10ML"",UN,1,4169.0,4169.0"
30043210,0387071-STEZZA C/28 COMP,UN,3,4823.0,14469.0
30049037,0009915-STILL SOL OFT 5ML,UN,1,1619.0,1619.0
30049069,0539222-STILNOX 10MG C/28 COMP,UN,3,12796.0,38388.0
30049099,0332427-STODAL XPE ADULTO 150ML,UN,5,6012.0,30060.0
33071000,0537070-STRASS DE ROSTO DECORATIVO,UN,1,499.0,499.0
"30049029,""0439349-STREPSILS 8,5MG C/8 PAST LARANJA"",UN,24,1504.0,36096.0"
"30049029,""0437260-STREPSILS 8,75MG C/16 PAST LARANJA"",UN,26,2748.0,71448.0"
"30049029,""0310626-STREPSILS 8,75MG C/16 PAST MEL LIMAO"",UN,35,2579.0,90265.0"
21069030,0537179-STRESSTABS 600MG C/30 COMP,UN,1,8180.0,8180.0
30049099,0009934-STUGERON 25MG C/30 COMP,UN,1,2047.0,2047.0
30049099,0009936-STUGERON 75MG C/30 COMP,UN,2,2857.0,5714.0
34011190,0466140-SUAVIE SAB 70G,UN,1,3732.0,3732.0
30039077,0482057-SUCCINATO METOPROLOL BIOLAB 50MG C/30,UN,12,1313.0,15756.0
30049039,0447450-SUCCINATO METOPROLOL MEDLEY 100MG C/3,UN,3,3417.0,10251.0
30049039,0444924-SUCCINATO METOPROLOL MEDLEY 25MG C/30,UN,3,1782.0,5346.0
30049039,0444936-SUCCINATO METOPROLOL MEDLEY 50MG C/30,UN,4,2224.0,8896.0
30049079,0293977-SUCCINATO SUMATRIPTANA EROW 50MG C/2,UN,2,1514.0,3028.0
30049099,0199828-SUCRAFILM 1G COMPRIMIDOS C/30,UN,1,6300.0,6300.0
30049099,0552481-SUCRAFILM 200MG/ML 200ML+SERINGA,UN,1,9453.0,9453.0
30049099,0273082-SUCRAFILM 2G FLACONETES 10ML X 20UN,UN,1,9453.0,9453.0
30049069,0507830-SUGANON 5MG C/30 COMP,UN,1,12206.0,12206.0
30049069,0500730-SULF HIDROXICLOROQ MEDLEY 400MG C/30C,UN,2,5352.0,10704.0
30049099,0145558-SULF NEOMIC+BACITRACINA MEDLEY POM 15,UN,8,516.0,4128.0
30049099,0145644-SULF NEOMIC+BACITRACINA MEDLEY POM 50,UN,6,890.0,5340.0
30049039,0543555-SULF SALBUTAMOL GLENMARL 100MCG 200DO,UN,1,1454.0,1454.0
30049099,0571487-SULFERMAX 40MG C/40 COMP,UN,2,739.0,1478.0
21069030,0377918-SULFERROL C/50 TABL. COMP. REV,UN,3,998.0,2994.0
30049079,0010061-SUMAX 100MG C/2 COMP,UN,3,4473.0,13419.0
30049079,0206213-SUMAX 25MG C/4 COMP,UN,2,2891.0,5782.0
30049079,0543641-SUMAX 25MG C/6 COMP,UN,3,3056.0,9168.0
30049079,0010060-SUMAX 50MG C/2 COMP,UN,4,2531.0,10124.0
30049079,0530667-SUMAX 50MG C/6 COMP,UN,3,5156.0,15468.0
30049079,0376751-SUMAXPRO 50+500MG C/2 COMP,UN,7,3629.0,25403.0
30049059,0389150-SUMAXPRO 85+500MG C/2 COMP,UN,3,5917.0,17751.0
33049990,0201560-SUNDOWN LC TRAD FPS 30 200ML,UN,7,3865.0,27055.0
33049990,0201559-SUNDOWN LC TRAD FPS 50 200ML,UN,7,4710.0,32970.0
33049990,0494633-SUNDOWN POS SOL GEL 140G,UN,10,2972.0,29720.0
33059000,0567510-SUNLESS FLUIDO CAPILAR 120ML,UN,5,2316.0,11580.0
33049990,0489449-SUNLESS PROT.SOLAR 120G FPS 60 KIDS S,UN,1,3191.0,3191.0
33049990,0567569-SUNLESS PROT.SOLAR 120ML FPS 30 SPRAY,UN,6,3590.0,21540.0
33049990,0474189-SUNLESS PROT.SOLAR 200G FPS 60 KIDS,UN,1,4399.0,4399.0
33049990,0567508-SUNLESS PROT.SOLAR 60G FPS70 FAC.S.CO,UN,1,2457.0,2457.0
33049990,0567496-SUNLESS PROT.SOLAR BASTAO 12G FPS50 T,UN,1,4267.0,4267.0
33049990,0567484-SUNLESS PROT.SOLAR BASTAO 15G FPS50 F,UN,3,3614.0,10842.0
30049099,0010091-SUP.GLICERINA GRANADO ADULTO C/12,UN,9,2231.0,20079.0
30049099,0010096-SUP.GLICERINA GRANADO INFANTIL C/12,UN,8,1831.0,14648.0
30049099,0320976-SUP.GLICERINA GRANADO LACTENTES C/12,UN,1,1756.0,1756.0
35061010,0514443-SUPER BONDER COLA 20G,UN,8,1291.0,10328.0
35061010,0081128-SUPER BONDER COLA 3G,UN,14,570.0,7980.0
21069090,0010135-SUSTAGEN 400G BAUNILHA,UN,2,5642.0,11284.0
21069090,0111218-SUSTAGEN KIDS PO 350G BAUNILHA,UN,2,2439.0,4878.0
21069090,0567802-SUSTAGEN SENIOR 370G BAUNILHA,UN,1,5475.0,5475.0
30049021,0288109-SUSTRATE 10MG C/50 COMP,UN,2,3037.0,6074.0
30049099,0399330-SYMBICORT 6/200MCG 100MG 120DOSES,UN,1,13824.0,13824.0
30043981,0012891-SYNTHROID 100MG C/30 COMP,UN,4,3937.0,15748.0
30043981,0116006-SYNTHROID 112MG C/30 COMP,UN,3,4120.0,12360.0
30043981,0114661-SYNTHROID 125MG C/30 COMP,UN,3,4415.0,13245.0
30043981,0276108-SYNTHROID 137MG C/30 COMP,UN,2,4594.0,9188.0
30043981,0117125-SYNTHROID 150MG C/30 COMP,UN,2,4656.0,9312.0
30043981,0116020-SYNTHROID 200MG C/30 COMP,UN,1,5574.0,5574.0
30043981,0115743-SYNTHROID 25MG C/30 COMP,UN,2,2984.0,5968.0
30043981,0012893-SYNTHROID 50MG C/30 COMP,UN,3,3509.0,10527.0
30043981,0124560-SYNTHROID 75MG C/30 COMP,UN,5,3802.0,19010.0
30043981,0115999-SYNTHROID 88MG C/30 COMP,UN,4,3957.0,15828.0
30049099,0501518-SYSTANE COMPLETE 10ML COLIRIO,UN,2,7867.0,15734.0
30049099,0545170-SYSTANE HIDRA 10ML COLIRIO S/CONSER,UN,2,7806.0,15612.0
34011900,0406397-SYSTANE LID WIPES C/30 SACHES,UN,2,8537.0,17074.0
30049099,0261912-SYSTANE UL 10ML COLIRIO,UN,3,6381.0,19143.0
30049099,0339318-SYSTANE UL 15ML COLIRIO,UN,3,7918.0,23754.0
30049099,0530264-SYSTANE ULTRA 10ML COLIRIO S/CONSERV,UN,2,6512.0,13024.0
30043939,0010163-SYSTEN 25MCG C/8 ADES,UN,1,10150.0,10150.0
30049099,0010165-SYSTEN 50MCG C/8 ADES,UN,1,11601.0,11601.0
33072090,0085007-TABU TALCO 100G ORIGINAL,UN,4,671.0,2684.0
21069030,0439337-TACITA C/30 COMP,UN,1,9923.0,9923.0
21069030,0559360-TACITA S C/30 COMP,UN,1,12909.0,12909.0
30049079,0454162-TADALAFILA EURO 20MG C/04 COMP,UN,151,171.0,25821.0
30049079,0379814-TADALAFILA EURO 5MG C/30 COMP,UN,87,319.0,27753.0
30049079,0564457-TADALAFILA GERMED 20MG C/04 COMP,UN,2,146.0,292.0
30049079,0381873-TADALAFILA MEDLEY 20MG C/04 COMP,UN,11,1070.0,11770.0
30049079,0380070-TADALAFILA MEDLEY 5MG C/30 COMP,UN,11,2326.0,25586.0
30049079,0453520-TADALAFILA NEOQUIMICA 5MG C/28 COMP,UN,20,393.0,7860.0
30039079,0010194-TAKIL CREME 35G,UN,1,7907.0,7907.0
18063210,0498448-TALENTO 85G AMENDOAS E PASSAS,UN,12,744.0,8928.0
18063210,0498450-TALENTO 85G AVELA,UN,12,744.0,8928.0
18063210,0498436-TALENTO 85G CASTANHA DO PARA,UN,12,744.0,8928.0
17049010,0498424-TALENTO 85G CHOC.BRANCO CEREAIS E PAS,UN,9,730.0,6570.0
17049010,0499861-TALENTO 85G MORANGO,UN,1,730.0,730.0
17049010,0543225-TALENTO 85G OPERETA,UN,1,730.0,730.0
30049099,0373420-TAMARINE 12MG C/20 CAPS,PT,5,7723.0,38615.0
30049099,0010204-TAMARINE 6MG C/20 CAPS,PT,1,7960.0,7960.0
30049099,0428150-TAMARINE GELEIA 150G ZERO ACUCAR,PT,4,7970.0,31880.0
30049099,0426853-TAMARINE GELEIA 250G ZERO ACUCAR,PT,3,10291.0,30873.0
21069090,0565332-TAMARINE GERMINA C/05 FLACONETES,PT,1,3144.0,3144.0
21069090,0558571-TAMARINE GERMINA C/10 FLACONETES,UN,2,61.0,122.0
30049079,0175961-TAMIRAM 500MG C/07 CAPS,UN,2,9412.0,18824.0
30049079,0168943-TAMIRAM 500MG C/10 CAPS,UN,1,13440.0,13440.0
30049079,0383389-TAMIRAM 750MG C/05 COMP,UN,2,10666.0,21332.0
30049079,0414045-TAMIRAM 750MG C/07 COMP,UN,2,13617.0,27234.0
30049039,0456399-TAMISA 15 C/28 COMP,UN,1,2199.0,2199.0
30043939,0176970-TAMISA 20 C/21 COMP,UN,3,2893.0,8679.0
30043939,0176982-TAMISA 30 C/21 COMP,UN,3,3039.0,9117.0
30043939,0319523-TAMISA SEM PARAR C/28 COMP,UN,3,3798.0,11394.0
96190000,0272562-TAMPAX ORIGINAL SUPER PLUS C/10,UN,8,1454.0,11632.0
30049099,0214790-TANDRILAX C/15 COMP,UN,2,1616.0,3232.0
30066000,0267024-TANTIN C/28 COMP,UN,2,2383.0,4766.0
30049069,0541146-TAPAZOL 10MG C/100 COMP,UN,1,5892.0,5892.0
30049069,0010224-TAPAZOL 5MG C/100 COMP,UN,1,2941.0,2941.0
"30049078,""0349803-TARFIC POMADA 0,3MG 10GR"",UN,1,7615.0,7615.0"
"30049078,""0349815-TARFIC POMADA 1,0MG 10GR"",UN,1,8459.0,8459.0"
30045090,0010226-TARGIFOR C EFERVECENTE C/16,UN,95,1854.0,176130.0
30049079,0557110-TAVOK 750MG C/7 COMP,UN,1,9151.0,9151.0
"30049069,""0264767-TECNOMET 2,5MG C/20 COMP"",UN,3,3304.0,9912.0"
30049069,0010257-TEGRETOL CR 200MG C/20 CAPS,UN,3,2923.0,8769.0
30049069,0010258-TEGRETOL CR 400MG C/20 CAPS,UN,2,5722.0,11444.0
35061010,0510358-TEK BOND COLA 793 20G,UN,12,954.0,11448.0
30049066,0540822-TELMISARTANA ALTHAIA 40MG C/30 COMP,UN,3,4346.0,13038.0
96190000,0517836-TENA ABS LADY DISCREET C/12UN DIA/NOI,UN,9,2899.0,26091.0
96190000,0540076-TENA ABS LADY DISCREET C/14UN MAXI NI,UN,1,3433.0,3433.0
96190000,0470730-TENA ABS LADY DISCREET C/6UN MAXXI NI,UN,4,1599.0,6396.0
96190000,0494963-TENA ABS LADY DISCREET C/8UN EXTRA,UN,8,1399.0,11192.0
96190000,0531859-TENA ABS LADY DISCREET C/8UN NORMAL,UN,10,1299.0,12990.0
96190000,0543054-TENA ABS MEN C/8UN NOTURNO,UN,5,2349.0,11745.0
96190000,0570845-TENA FRALDA CONFORT G/EG LV24 PG21,UN,3,6091.0,18273.0
96190000,0558998-TENA FRALDA CONFORT PANTS P/M C/24,UN,1,6972.0,6972.0
96190000,0568652-TENA FRALDA CONFORT PANTS P/M LV18 PG,UN,4,4689.0,18756.0
96190000,0568664-TENA FRALDA CONFORT PANTS P/M LV24 PG,UN,4,6190.0,24760.0
96190000,0569514-TENA FRALDA PANTS NOTURNA G/EG LV24 P,UN,2,8999.0,17998.0
96190000,0563681-TENA FRALDA PANTS NOTURNA P/M C/16,UN,1,6562.0,6562.0
96190000,0563167-TENA FRALDA SLIP NOTURNA G LV16 PG14,UN,5,5840.0,29200.0
96190000,0566438-TENA FRALDA SLIP NOTURNA M LV16 PG14,UN,5,5840.0,29200.0
96190000,0562329-TENA FRALDA SLIP NOTURNA M LV24 PG22,UN,3,8796.0,26388.0
34011190,0448739-TENA TOALHAS UMED ADULTO C/40 UN,UN,4,1131.0,4524.0
30049073,0320720-TENOXICAM EMS 20MG C/10 COMP,UN,1,1668.0,1668.0
33072010,0096462-TENYS-PE AER.110G CANFORADO,UN,1,1680.0,1680.0
33072090,0317310-TENYS-PE AER.150ML JATO SECO ACTION,UN,1,1475.0,1475.0
33072010,0397812-TENYS-PE AER.150ML JATO SECO BARCELON,UN,4,1553.0,6212.0
33072010,0265350-TENYS-PE AER.150ML JATO SECO CANFORAD,UN,3,1553.0,4659.0
33072090,0311342-TENYS-PE TALCO 100G ACTION,UN,2,961.0,1922.0
33072090,0085046-TENYS-PE TALCO 100G CANFORADO,UN,3,961.0,2883.0
33072090,0115608-TENYS-PE TALCO 100G ORIGINAL,UN,3,961.0,2883.0
33072090,0393740-TENYS-PE TALCO 100G SPORT BARCELONA,UN,3,961.0,2883.0
30045090,0335038-TERICIN AT 45G + 10 APLIC,UN,1,5918.0,5918.0
90251990,0315768-TERMOMETRO DIGITAL G.TECH BRANCO,UN,9,1212.0,10908.0
30049099,0458588-TEROLAC SOL OFT 5% 5ML,UN,1,3958.0,3958.0
30049069,0528181-TEROQUATRO COL 4MG GTS 5ML,UN,1,3166.0,3166.0
33059000,0277950-TERRAPEUTICS COND.180ML CASTANHA BRAS,UN,2,2222.0,4444.0
33059000,0401536-TERRAPEUTICS COND.180ML LAVANDA,UN,1,2222.0,2222.0
33059000,0277912-TERRAPEUTICS COND.180ML SALVIA E CONF,UN,3,1960.0,5880.0
33059000,0529556-TERRAPEUTICS COND.50ML CASTANHA BRASI,UN,4,1191.0,4764.0
33049990,0327867-TERRAPEUTICS CR.MAOS 50ML CALENDULA,UN,1,1350.0,1350.0
33049990,0310712-TERRAPEUTICS CR.MAOS 50ML CASTANHA,UN,1,1350.0,1350.0
33049990,0322493-TERRAPEUTICS CR.MAOS 50ML LAVANDA,UN,2,1350.0,2700.0
33049990,0298533-TERRAPEUTICS ESFOLIANTE CORPO 200G CA,UN,1,6948.0,6948.0
33049990,0405610-TERRAPEUTICS ESFOLIANTE CORPO 200G CH,UN,1,6617.0,6617.0
33049910,0245149-TERRAPEUTICS HID.300ML CALENDULA,UN,2,2404.0,4808.0
33049990,0393043-TERRAPEUTICS HID.300ML CHA BRANCO,UN,2,2404.0,4808.0
33049910,0281548-TERRAPEUTICS MANT CORP 200G CALÊNDULA,UN,1,4319.0,4319.0
33049990,0388348-TERRAPEUTICS MANT CORP 200G CHA BRANC,UN,1,4320.0,4320.0
34013000,0245113-TERRAPEUTICS SAB LIQ.300ML CAST BRASI,UN,1,1748.0,1748.0
34013000,0386380-TERRAPEUTICS SAB LIQ.300ML CHA BRANCO,UN,4,1748.0,6992.0
34013000,0437332-TERRAPEUTICS SAB LIQ.300ML GENGIBRE,UN,1,1748.0,1748.0
34011190,0082466-TERRAPEUTICS SAB.90G BENJOIN,UN,12,410.0,4920.0
34011190,0097647-TERRAPEUTICS SAB.90G CALENDULA,UN,7,410.0,2870.0
34011190,0426951-TERRAPEUTICS SAB.90G CHA BRANCO,UN,16,410.0,6560.0
34011190,0437344-TERRAPEUTICS SAB.90G GENGIBRE,UN,10,410.0,4100.0
34011190,0224834-TERRAPEUTICS SAB.90G LAVANDA,UN,15,410.0,6150.0
33051000,0277948-TERRAPEUTICS SH.180ML CASTANHADO BRAS,UN,4,1743.0,6972.0
33051000,0277900-TERRAPEUTICS SH.180ML SALVIA E CONFRE,UN,2,1660.0,3320.0
33051000,0556137-TERRAPEUTICS SH.50ML CASTANHADO BRASI,UN,2,1087.0,2174.0
33051000,0527551-TERRAPEUTICS SH.50ML LAVANDA,UN,2,1087.0,2174.0
82130000,0266699-TESOURA MUNDIAL FLEX CURVA BC323,UN,3,1727.0,5181.0
82130000,0335295-TESOURA MUNDIAL INFANTIL BC307,UN,3,1641.0,4923.0
30032099,0014632-TETRALYSAL 150MG C/16,UN,1,8640.0,8640.0
30049099,0539613-THEALOZ DUO COL 10ML,UN,3,8186.0,24558.0
"30049099,""0112398-THERAPSOR 0,05% CAPILAR 25ML"",UN,2,3436.0,6872.0"
30049079,0299310-THIOCTACID HR 600MG C/30 COMP,UN,1,16509.0,16509.0
35061010,0571438-THREE BOND COLA P/UNHAS 5G,UN,6,774.0,4644.0
"30043939,""0373431-TIBOLONA EMS 2,5MG C/30 COMP"",UN,1,2823.0,2823.0"
"30049079,""0010577-TIMOPTOL OFT 0,5% 5ML"",UN,3,1710.0,5130.0"
30049069,0426560-TINIDAZOL GERMED 500MG C/4 COMP,UN,1,1168.0,1168.0
30049066,0488245-TINIDAZOL+NIT.MICONAZOL EURO CR.V.40G,UN,3,1384.0,4152.0
30039099,0566365-TINTURA DE IODO UNIPHAR 30ML,UN,5,649.0,3245.0
30049079,0482338-TIOCONAZOL+TINIDAZOL EMS CR.VAG.35G,UN,1,2246.0,2246.0
33059000,0434611-TIONACHO COND 415ML ANTI-IDADE,UN,1,2290.0,2290.0
33059000,0427018-TIONACHO COND 415ML ANTIQUEDA ENGROSS,UN,2,3059.0,6118.0
33051000,0566194-TIONACHO SHAMPOO 415ML ANTICASPA,UN,3,2390.0,7170.0
33051000,0427020-TIONACHO SHAMPOO 415ML ANTIQUEDA ENGR,UN,2,2390.0,4780.0
33051000,0376469-TIONACHO SHAMPOO 415ML CLAREADOR,UN,2,2806.0,5612.0
30049059,0016043-TIORFAN 100MG C/9 CAPSULAS,UN,4,4465.0,17860.0
30049099,0307595-TIORFAN 10MG PO 18 SACHES X 1G,UN,2,4713.0,9426.0
30042069,0196961-TOBRACIN COL 5ML,UN,1,1992.0,1992.0
30049099,0483910-TOBRACORT COLIRIO 5ML,UN,1,3151.0,3151.0
"30049099,""0416222-TOBRACORT POMADA 3,5G"",UN,1,3397.0,3397.0"
30042069,0010613-TOBRADEX POM.OFT.3.5G,UN,1,4424.0,4424.0
30042069,0010614-TOBRADEX SOLUC. OFT. FR 5ML,UN,3,3863.0,11589.0
"30042069,""0010618-TOBREX POMADA 3,5G"",UN,1,4165.0,4165.0"
30042069,0010619-TOBREX SOL OCULAR 5ML,UN,2,3186.0,6372.0
22029900,0404893-TODDYINHO 200ML CHOCOLATE,UN,3,216.0,648.0
22029900,0455464-TODDYINHO 200ML LEVINHO CHOCOLATE,UN,2,217.0,434.0
30049039,0463625-TOLREST 100MG C/30 COMP,UN,1,15176.0,15176.0
30049039,0455990-TOLREST 25MG C/30 COMP,UN,2,4783.0,9566.0
30049039,0238633-TOLREST 75MG C/30 COMP,UN,1,12513.0,12513.0
30049043,0381030-TOPERMA PTCH C/10 ADESIVO,UN,2,14563.0,29126.0
30049079,0369183-TOPIRAMATO EUROFARMA 100MG C/60 COMP,UN,2,4527.0,9054.0
30049079,0347687-TOPIRAMATO EUROFARMA 25MG C/60 COMP,UN,1,1705.0,1705.0
30049059,0288672-TOPIRAMATO GERMED 50MG C/60 COMP,UN,1,3265.0,3265.0
30043210,0186843-TOPISON CREME 1MG/G 20G,UN,2,6012.0,12024.0
